SCHOOL_CODE,YEAR,MONTH,SCHOOL_NAME,MONTH_START,STAGE_SCHOOL_YEAR,STAGE_DISTRICT_CODE,ENROLLMENT,BREAKFAST_AVERAGE_PER_DAY,LUNCH_AVERAGE_PER_DAY,TOTAL_AVERAGE_MEALS_PER_DAY,BREAKFAST_PARTICIPATION,LUNCH_PARTICIPATION,TOTAL_PARTICIPATION,attendance_records,absences,full_absences,half_absences,excused_absences,mental_health_days,unique_students,num_students_seen,pct_female,pct_male,pct_non_binary,gender_error_count,absence_rate,pct_full_absence,pct_half_absence,pct_present,weighted_absence_rate,pct_excused,pct_unexcused,pct_mental_health_day,distinct_neighborhoods,distinct_zip_codes,avg_days_in_school,total_students,pct_free_reduced_lunch,pct_free_lunch,pct_reduced_lunch,pct_direct_cert,pct_paid_lunch,foodservice_null_count,incoming_student_count,NETWORK
609855,2025,8,CHRISTOPHER,2025-08-01T00:00:00.000Z,2025-2026,299,306,189,220,409,0.6176,0.7196078431372549,0.6686274509803921,2971,308,277,31,384,0,305,305,0.3931,0.6069,0.0,0,0.1037,0.0932,0.0104,0.8963,0.0985,0.1292,0.0178,0.0,37,23,,302,0.0166,0.0166,0.0,0.0066,0.0,297,0,Network 8
609859,2025,8,CLINTON,2025-08-01T00:00:00.000Z,2025-2026,299,1059,309,587,897,0.2926,0.5548630783758263,0.4237488196411709,10277,540,539,1,750,0,1048,1048,0.4742,0.5258,0.0,0,0.0525,0.0524,1.0E-4,0.9475,0.0525,0.073,0.0183,0.0,7,10,,1041,0.0865,0.0759,0.0106,0.0202,0.0067,944,0,ISP
609861,2025,11,CLISSOLD,2025-11-01T00:00:00.000Z,2025-2026,299,471,141,282,423,0.2997,0.6003942978465271,0.4500303306035791,6648,446,446,0,766,1,480,480,0.4872,0.5128,0.0,0,0.0671,0.0671,0.0,0.9329,0.0671,0.1152,0.0305,2.0E-4,17,17,,476,0.0,0.0,0.0,0.0,0.0,476,0,Network 10
609864,2026,3,COOK,2026-03-01T00:00:00.000Z,2025-2026,299,326,184,251,435,0.5644,0.7719836400817995,0.6682004089979550,4788,847,753,94,680,0,326,326,0.4701,0.5299,0.0,0,0.1769,0.1573,0.0196,0.8231,0.1671,0.142,0.1694,0.0,16,15,,320,0.0,0.0,0.0,0.0,0.0,320,0,Network 11
609894,2025,11,DRAKE,2025-11-01T00:00:00.000Z,2025-2026,299,309,204,245,449,0.6616,0.7944983818770227,0.7280397595931577,4283,472,472,0,495,1,307,307,0.4443,0.5557,0.0,0,0.1102,0.1102,0.0,0.8898,0.1102,0.1156,0.092,2.0E-4,26,19,,310,0.0645,0.0645,0.0,0.0,0.0,290,0,Network 9
609898,2026,3,EBERHART,2026-03-01T00:00:00.000Z,2025-2026,299,939,394,690,1085,0.4203,0.7355342563010294,0.5779197728079517,13895,1517,1266,251,1121,6,929,929,0.4897,0.5103,0.0,0,0.1092,0.0911,0.0181,0.8908,0.1001,0.0807,0.0682,4.0E-4,11,11,,927,0.0766,0.0669,0.0097,0.0108,0.0,856,0,Network 10
609899,2026,2,EBINGER,2026-02-01T00:00:00.000Z,2025-2026,299,685,114,354,469,0.1676,0.5178426601784266,0.3427412814274128,12451,891,749,142,1067,28,693,693,0.4723,0.5277,0.0,0,0.0716,0.0602,0.0114,0.9284,0.0659,0.0857,0.0128,0.0022,8,9,,692,0.159,0.1503,0.0087,0.146,0.1127,504,0,Network 1
609919,2025,9,FISKE,2025-09-01T00:00:00.000Z,2025-2026,299,357,258,272,531,0.7245,0.7630252100840336,0.7437675070028010,7092,616,616,0,799,1,358,358,0.5357,0.4643,0.0,0,0.0869,0.0869,0.0,0.9131,0.0869,0.1127,0.0761,1.0E-4,19,13,,366,0.0246,0.0246,0.0,0.0027,0.0,357,0,Network 9
610004,2026,1,CULLEN,2026-01-01T00:00:00.000Z,2025-2026,299,173,96,133,229,0.5549,0.7742264535872152,0.6645698741924515,2821,255,245,10,312,0,169,169,0.3935,0.6065,0.0,0,0.0904,0.0868,0.0035,0.9096,0.0886,0.1106,0.072,0.0,12,9,,160,0.025,0.025,0.0,0.0,0.0,156,0,Network 13
610048,2025,12,MANIERRE,2025-12-01T00:00:00.000Z,2025-2026,299,243,163,188,351,0.6733,0.7739368998628258,0.7235939643347050,3672,736,721,15,333,1,248,248,0.4673,0.5327,0.0,0,0.2004,0.1964,0.0041,0.7996,0.1984,0.0907,0.183,3.0E-4,17,25,,241,0.0041,0.0041,0.0,0.0,0.0,240,0,Network 4
610067,2026,1,MCKAY,2026-01-01T00:00:00.000Z,2025-2026,299,638,389,501,890,0.6104,0.7853586575696109,0.6978609625668449,11502,1827,1717,110,1199,0,693,693,0.4857,0.5143,0.0,0,0.1588,0.1493,0.0096,0.8412,0.1541,0.1042,0.1395,0.0,17,12,,686,0.0875,0.0845,0.0029,0.0044,0.0,626,0,Network 10
610188,2025,11,DUNNE,2025-11-01T00:00:00.000Z,2025-2026,299,213,104,138,242,0.4920,0.6478873239436620,0.5699195171026157,3045,120,120,0,200,0,219,219,0.5057,0.4943,0.0,0,0.0394,0.0394,0.0,0.9606,0.0394,0.0657,0.0233,0.0,13,10,,207,0.1932,0.1546,0.0386,0.0435,0.0048,166,0,Network 13
610188,2025,12,DUNNE,2025-12-01T00:00:00.000Z,2025-2026,299,213,101,137,238,0.4745,0.6466353677621283,0.5605633802816901,3256,234,234,0,296,0,218,218,0.5068,0.4932,0.0,0,0.0719,0.0719,0.0,0.9281,0.0719,0.0909,0.0415,0.0,13,10,,207,0.1932,0.1546,0.0386,0.0435,0.0048,166,0,Network 13
610201,2026,1,THORP O,2026-01-01T00:00:00.000Z,2025-2026,299,806,90,414,504,0.1117,0.5140125529119837,0.3128740329878850,13634,679,677,2,1070,16,802,802,0.4925,0.5075,0.0,0,0.0498,0.0497,1.0E-4,0.9502,0.0497,0.0785,0.0183,0.0012,19,16,,803,0.1943,0.1818,0.0125,0.1644,0.0212,630,0,ISP
610239,2026,2,DALEY,2026-02-01T00:00:00.000Z,2025-2026,299,490,290,430,720,0.5923,0.8775510204081632,0.7349206349206349,8952,698,584,114,1081,0,504,504,0.5037,0.4963,0.0,0,0.078,0.0652,0.0127,0.922,0.0716,0.1208,0.0365,0.0,19,18,,503,0.0815,0.0775,0.004,0.004,0.0,462,0,Network 8
610251,2026,3,CATHER,2026-03-01T00:00:00.000Z,2025-2026,299,326,189,229,418,0.5798,0.7044989775051125,0.6421267893660532,4869,574,574,0,739,1,326,326,0.4375,0.5625,0.0,0,0.1179,0.1179,0.0,0.8821,0.1179,0.1518,0.1125,2.0E-4,14,16,,323,0.0248,0.0248,0.0,0.0031,0.0,315,0,Network 5
610300,2025,8,WESTCOTT,2025-08-01T00:00:00.000Z,2025-2026,299,359,233,260,493,0.6493,0.7242339832869080,0.6867688022284123,3515,201,199,2,264,0,380,380,0.4811,0.5189,0.0,0,0.0572,0.0566,6.0E-4,0.9428,0.0569,0.0751,0.0307,0.0,24,22,,358,0.0475,0.0419,0.0056,0.0056,0.0,341,0,Network 11
610308,2025,11,RUDOLPH,2025-11-01T00:00:00.000Z,2025-2026,299,117,58,58,116,0.5012,0.4981684981684982,0.4996947496947497,1634,573,438,135,275,0,119,119,0.2742,0.7258,0.0,0,0.3507,0.2681,0.0826,0.6493,0.3094,0.1683,0.1952,0.0,41,34,,124,0.0,0.0,0.0,0.0,0.0,124,0,Network 6
610334,2026,3,RABY HS,2026-03-01T00:00:00.000Z,2025-2026,299,78,41,59,100,0.5256,0.7606837606837608,0.6431623931623932,1111,210,153,57,13,0,75,75,0.4464,0.5536,0.0,0,0.189,0.1377,0.0513,0.811,0.1634,0.0117,0.1773,0.0,14,16,,75,0.0,0.0,0.0,0.0,0.0,75,0,Network 15
610460,2025,8,SUDER,2025-08-01T00:00:00.000Z,2025-2026,299,476,181,191,372,0.3809,0.4025210084033614,0.3917016806722689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610561,2026,1,CRANE MEDICAL HS,2026-01-01T00:00:00.000Z,2025-2026,299,305,101,129,231,0.3333,0.4250723240115719,0.3791706846673096,4852,1885,920,965,224,13,293,293,0.6311,0.3689,0.0,0,0.3885,0.1896,0.1989,0.6115,0.2891,0.0462,0.3423,0.0027,35,32,,275,0.0,0.0,0.0,0.0,0.0,275,0,Network 15
610561,2026,3,CRANE MEDICAL HS,2026-03-01T00:00:00.000Z,2025-2026,299,305,108,122,231,0.3552,0.4021857923497268,0.3786885245901639,4149,1707,834,873,100,7,277,277,0.6353,0.3647,0.0,0,0.4114,0.201,0.2104,0.5886,0.3062,0.0241,0.3873,0.0017,34,32,,275,0.0,0.0,0.0,0.0,0.0,275,0,Network 15
610572,2025,9,SAFE ACHIEVE ES,2025-09-01T00:00:00.000Z,2025-2026,299,5,2,2,5,0.5700,0.5700000000000001,0.5700000000000001,67,32,32,0,0,0,4,4,0.5075,0.4925,0.0,0,0.4776,0.4776,0.0,0.5224,0.4776,0.0,0.4776,0.0,4,4,,9,0.0,0.0,0.0,0.0,0.0,9,0,Options
610588,2026,2,RICHARDSON,2026-02-01T00:00:00.000Z,2025-2026,299,785,282,559,841,0.3595,0.7123142250530785,0.5359164897381458,13863,1339,1118,221,1151,2,771,771,0.5012,0.4988,0.0,0,0.0966,0.0806,0.0159,0.9034,0.0886,0.083,0.0454,1.0E-4,12,7,,767,0.0522,0.0443,0.0078,0.013,0.0,727,0,Network 10
400044,2026,1,KIPP - ASCEND,2026-01-01T00:00:00.000Z,2025-2026,299,861,453,581,1035,0.5272,0.6756165880986541,0.6014210562273691,14200,1309,1304,5,9,0,848,848,0.4774,0.5226,0.0,0,0.0922,0.0918,4.0E-4,0.9078,0.092,6.0E-4,0.0915,0.0,38,33,,836,0.0431,0.0347,0.0084,0.0012,0.0,800,0,Charter
400094,2025,10,EPIC HS,2025-10-01T00:00:00.000Z,2025-2026,299,244,47,105,152,0.1942,0.4318891491022638,0.3130366900858704,5096,1175,1105,70,243,0,246,246,0.4341,0.5618,0.0041,0,0.2306,0.2168,0.0137,0.7694,0.2237,0.0477,0.1829,0.0,21,14,,176,0.0227,0.017,0.0057,0.0057,0.0,172,0,Charter
400125,2025,9,YCCS - ASPIRA PANTOJA,2025-09-01T00:00:00.000Z,2025-2026,299,167,19,24,44,0.1180,0.1485029940119761,0.1332335329341317,3155,1206,1199,7,146,0,165,165,0.4555,0.5382,0.0063,0,0.3823,0.38,0.0022,0.6177,0.3811,0.0463,0.336,0.0,23,20,,179,0.0,0.0,0.0,0.0,0.0,179,0,Options
400135,2026,3,YCCS - LATINO YOUTH,2026-03-01T00:00:00.000Z,2025-2026,299,165,17,12,29,0.1051,0.0727272727272727,0.0888888888888889,2036,725,725,0,0,0,132,132,0.4489,0.5511,0.0,0,0.3561,0.3561,0.0,0.6439,0.3561,0.0,0.3561,0.0,23,20,,132,0.0076,0.0076,0.0,0.0,0.0,131,0,Options
400167,2026,1,HORIZON - SOUTHWEST,2026-01-01T00:00:00.000Z,2025-2026,299,745,107,244,351,0.1445,0.3276746940386893,0.2360836952230557,11538,1073,1073,0,265,2,724,724,0.4991,0.5009,0.0,0,0.093,0.093,0.0,0.907,0.093,0.023,0.07,2.0E-4,40,26,,715,0.0517,0.0364,0.0154,0.007,0.0,678,0,Charter
609692,2026,2,SIMEON HS,2026-02-01T00:00:00.000Z,2025-2026,299,1090,161,396,557,0.1477,0.3641692150866463,0.2559378185524975,19175,3484,1720,1764,997,4,1070,1070,0.5047,0.4953,0.0,0,0.1817,0.0897,0.092,0.8183,0.1357,0.052,0.1297,2.0E-4,43,28,,1060,9.0E-4,9.0E-4,0.0,0.0,0.0,1059,0,Network 17
609694,2025,12,HANCOCK HS,2025-12-01T00:00:00.000Z,2025-2026,299,1049,91,603,694,0.0869,0.5750873848109310,0.3310136638068001,15690,1404,1047,357,1058,18,1046,1046,0.5153,0.4837,0.001,0,0.0895,0.0667,0.0228,0.9105,0.0781,0.0674,0.0221,0.0011,24,16,,1043,0.0173,0.0153,0.0019,0.0125,0.001,1024,0,Network 15
609698,2026,1,BOGAN HS,2026-01-01T00:00:00.000Z,2025-2026,299,532,125,300,425,0.2350,0.5643520566121185,0.3996572313135781,9003,2178,1473,705,68,0,541,541,0.5081,0.4919,0.0,0,0.2419,0.1636,0.0783,0.7581,0.2028,0.0076,0.2344,0.0,31,25,,530,0.0113,0.0113,0.0,0.0038,0.0,524,0,Network 16
609723,2025,11,MARSHALL HS,2025-11-01T00:00:00.000Z,2025-2026,299,228,55,113,168,0.2412,0.4956140350877193,0.3684210526315789,3151,907,579,328,37,0,229,229,0.4411,0.5589,0.0,0,0.2878,0.1838,0.1041,0.7122,0.2358,0.0117,0.2761,0.0,17,16,,231,0.0,0.0,0.0,0.0,0.0,231,0,Network 15
609730,2025,11,SENN HS,2025-11-01T00:00:00.000Z,2025-2026,299,1418,163,693,857,0.1153,0.4893713479750151,0.3023121096111223,19555,4970,3031,1939,999,26,1403,1402,0.4934,0.5016,0.005,0,0.2542,0.1551,0.0991,0.7458,0.2046,0.051,0.2032,0.0013,48,42,,1378,0.053,0.0457,0.0073,0.0131,7.0E-4,1304,0,Network 14
